n_offset_hours,model,best_epoch,best_val_macro_auroc,train_examples,val_examples,test_examples,train_patients,val_patients,test_patients,split,macro_auroc,macro_auprc,micro_auroc,micro_auprc,pneumonia_auroc,pneumonia_auprc,pneumonia_prevalence,consolidation_auroc,consolidation_auprc,consolidation_prevalence,lung_opacity_auroc,lung_opacity_auprc,lung_opacity_prevalence,pneumothorax_auroc,pneumothorax_auprc,pneumothorax_prevalence,pleural_effusion_auroc,pleural_effusion_auprc,pleural_effusion_prevalence,pulmonary_edema_auroc,pulmonary_edema_auprc,pulmonary_edema_prevalence
10,single_mlp,9,0.5807139713783461,12940,2821,2814,6556,1447,1441,test,0.5696612083939413,0.22508879746710134,0.6076038709308939,0.2473651146508507,0.5322525737860109,0.09391449247968324,0.08919687277896234,0.5692036374387822,0.09859040657007989,0.07178393745557925,0.5624732426502426,0.3429990440990148,0.2942430703624733,0.5344363660325968,0.05564317887305621,0.048329779673063254,0.6042218695633161,0.4543556663374345,0.35216773276474767,0.6153795608926995,0.3050299964433392,0.2224591329068941
10,sequence_attention,6,0.595023121153326,10940,2400,2411,6556,1447,1441,val,0.595023121153326,0.2351821416235709,0.595171558479058,0.22936298627879792,0.5828434913050724,0.11146020264623865,0.08541666666666667,0.5747939985710884,0.0963034256963658,0.07916666666666666,0.5600125834202008,0.33541878706267747,0.28791666666666665,0.5790486595776076,0.0818132705879004,0.05875,0.63488702539017,0.4664945480023626,0.3375,0.6385529686558168,0.31960261574588045,0.21
10,sequence_attention,6,0.595023121153326,10940,2400,2411,6556,1447,1441,test,0.5782223814037691,0.23080105093176795,0.5838362091146745,0.22796848997238964,0.5199904309081665,0.09488099815336354,0.08834508502695977,0.6018639494603633,0.10307136867017011,0.0742430526752385,0.5645145115523597,0.34722661638977037,0.29821650767316465,0.5524532178661555,0.06469852652040411,0.052675238490253004,0.6083701931790437,0.4609022898253769,0.35752799668187474,0.6221419854565259,0.3140265060315226,0.21816673579427623
10,latest_mlp,8,0.5805860788153155,10940,2400,2411,6556,1447,1441,val,0.5805860788153155,0.23185193764596848,0.6061562962075806,0.2490949021658678,0.554901938996611,0.09961649932277833,0.08541666666666667,0.5744915456060967,0.09944786041362137,0.07916666666666666,0.554488495824015,0.3325490059420091,0.28791666666666665,0.5506830047815043,0.08879163361174534,0.05875,0.6277141082382173,0.45721227809699366,0.3375,0.6212373794454491,0.3134943484886632,0.21
10,latest_mlp,8,0.5805860788153155,10940,2400,2411,6556,1447,1441,test,0.5721056601670721,0.23024601402533174,0.6045503096632429,0.25449738073469713,0.5320884970117947,0.09674524089191089,0.08834508502695977,0.5898097254760617,0.10386998375615586,0.0742430526752385,0.5628614736122208,0.3488059066413851,0.29821650767316465,0.5242305252561469,0.060032705420317536,0.052675238490253004,0.6060765945846358,0.4602423190478365,0.35752799668187474,0.6175671450615728,0.3117799283943846,0.21816673579427623
12,single_mlp,3,0.5824719155982566,13086,2850,2877,6545,1426,1439,val,0.5824719155982566,0.23429821479954635,0.5946826650211184,0.24984415237588167,0.5688742606585249,0.10180489273967655,0.08456140350877193,0.589817663325268,0.10479357736470502,0.07719298245614035,0.5607330906751151,0.3293080916795624,0.2845614035087719,0.5399298143070133,0.07173889977499975,0.05719298245614035,0.6152345303069843,0.46802433031792773,0.36105263157894735,0.6202421343166347,0.3301194969204067,0.23649122807017545
12,single_mlp,3,0.5824719155982566,13086,2850,2877,6545,1426,1439,test,0.5796823387101885,0.22776222247465425,0.5933204974782553,0.24344859874409075,0.550380342278031,0.10079472995163297,0.08828640945429267,0.592230403572457,0.09357782216571059,0.07334028501911713,0.5649187267862135,0.33958119007723375,0.2895377128953771,0.5533353552320518,0.06660147238739947,0.049009384775808136,0.5958026669832226,0.45508145319667703,0.3660062565172054,0.6214265374091545,0.31093666706927175,0.2273201251303441
12,sequence_attention,5,0.5871745124140024,11147,2443,2486,6545,1426,1439,val,0.5871745124140024,0.23218242148179224,0.6013996907781283,0.24148590309404908,0.5503162998107386,0.10008774070042226,0.08473188702415063,0.6072256866254788,0.10380318311261255,0.07531723291035612,0.5612525288382053,0.3328023197349606,0.2853049529267294,0.5525319437084143,0.0776830423135811,0.06058125255832992,0.6253193892368393,0.4704146123129235,0.35325419566107247,0.6264012262643381,0.3083036307162535,0.21653704461727385
12,sequence_attention,5,0.5871745124140024,11147,2443,2486,6545,1426,1439,test,0.5831949639771378,0.2337598435550061,0.5973868727643826,0.2442548445500052,0.5362543080432989,0.09823474509926704,0.08769106999195495,0.6079639094124399,0.11153191353820051,0.0756234915526951,0.5598614130434783,0.34841381828857304,0.29605792437650846,0.5598726410093299,0.06549633328701429,0.05148833467417538,0.6062136964566077,0.4660045403954562,0.37087691069991957,0.6290038158976714,0.3128777107215254,0.22244569589702334
12,latest_mlp,4,0.5815749944602653,11147,2443,2486,6545,1426,1439,val,0.5815749944602653,0.23512820882194252,0.588392729490328,0.24427086652706384,0.5471090110877775,0.09557602236989764,0.08473188702415063,0.5816600746771369,0.10008717831094177,0.07531723291035612,0.5589989662783226,0.32922263104275307,0.2853049529267294,0.5621356650768415,0.10423509487261973,0.06058125255832992,0.6150714317145078,0.46416100910316127,0.35325419566107247,0.624474817927005,0.31748731723228163,0.21653704461727385
